Issue Key,Title,Link,Labels,Project ID,Project Key,Project Name,Status,Resolution,GitHub Project Link
OOZIE-3690,[server] Fix current SpotBugs discovered issues in Oozie's server module,https://issues.apache.org/jira/browse/OOZIE-3690,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
OOZIE-2814,OYA: Update example workflows to newest schemas,https://issues.apache.org/jira/browse/OOZIE-2814,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3637,Find out why the the pre-commit build is not started when a new patch is available on a Jira,https://issues.apache.org/jira/browse/OOZIE-3637,infrastructure,12311620,OOZIE,Oozie,Resolved,Not A Problem,https://github.com/apache/oozie
OOZIE-3639,Build failure on Linux ARM64,https://issues.apache.org/jira/browse/OOZIE-3639,patch-available,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
CASSANDRA-18198,"""AttributeError: module 'py' has no attribute 'io'"" reported in multiple tests",https://issues.apache.org/jira/browse/CASSANDRA-18198,,12310865,CASSANDRA,Cassandra,Resolved,Fixed,https://github.com/apache/cassandra
OOZIE-2585,Remove test case TestPartitionDependencyManagerEhcache.testMemoryUsageAndSpeedOverflowToDisk and testMemoryUsageAndSpeed,https://issues.apache.org/jira/browse/OOZIE-2585,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-2427,[Kerberos] Authentication failure for the javascript resources under /ext-2.2,https://issues.apache.org/jira/browse/OOZIE-2427,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3450,Investigate and clean git sharelib,https://issues.apache.org/jira/browse/OOZIE-3450,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3362,"When killed, SSH action should kill the spawned processes on target host",https://issues.apache.org/jira/browse/OOZIE-3362,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3342,[examples] Missing archive tag from Fluent Job examples,https://issues.apache.org/jira/browse/OOZIE-3342,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3218,Oozie Sqoop action with command splits the select clause into multiple parts due to delimiter being space,https://issues.apache.org/jira/browse/OOZIE-3218,,12311620,OOZIE,Oozie,Resolved,Duplicate,https://github.com/apache/oozie
OOZIE-3221,Rename DEFAULT_LAUNCHER_MAX_ATTEMPS,https://issues.apache.org/jira/browse/OOZIE-3221,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3192,OozieDBCLI does not clean up temporary files,https://issues.apache.org/jira/browse/OOZIE-3192,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
MESOS-9793,Implement UPDATE_FRAMEWORK call in V0 API for C++/Java,https://issues.apache.org/jira/browse/MESOS-9793,"multitenancy, resource-management",12311242,MESOS,Mesos,Resolved,Resolved,https://github.com/apache/mesos
OOZIE-3377,[docs] Remaining 5.1.0 documentation changes,https://issues.apache.org/jira/browse/OOZIE-3377,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
MESOS-8096,Enqueueing events in MockHTTPScheduler can lead to segfaults.,https://issues.apache.org/jira/browse/MESOS-8096,"flaky-test, integration, mesosphere",12311242,MESOS,Mesos,Accepted,,https://github.com/apache/mesos
SOLR-7065,Let a replica become the leader regardless of it's last published state if all replicas participate in the election process.,https://issues.apache.org/jira/browse/SOLR-7065,,12310230,SOLR,Solr,Closed,Fixed,https://github.com/apache/solr
OOZIE-1717,Add indexes to speed up db queries,https://issues.apache.org/jira/browse/OOZIE-1717,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-1624,Exclusion pattern for sharelib JARs,https://issues.apache.org/jira/browse/OOZIE-1624,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3574,JavaAction create incorrect fileSystem instance in addActionLibs method,https://issues.apache.org/jira/browse/OOZIE-3574,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
HIVE-23175,Skip serializing hadoop and tez config on HS side,https://issues.apache.org/jira/browse/HIVE-23175,pull-request-available,12310843,HIVE,Hive,In Progress,,https://github.com/apache/hive
BEAM-10868,XVR flake: :release:go-licenses:py:dockerRun container is already in use,https://issues.apache.org/jira/browse/BEAM-10868,flake,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
GEODE-4791,Update gradle version from 3.5.1 to 4.8,https://issues.apache.org/jira/browse/GEODE-4791,pull-request-available,12318420,GEODE,Geode,Closed,Fixed,https://github.com/apache/geode
BEAM-11377,beam_PostRelease_NightlySnapshot failing (connection reset fetching deps),https://issues.apache.org/jira/browse/BEAM-11377,flake,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
OOZIE-3693,[examples] Fix current SpotBugs discovered issues in Oozie's examples module,https://issues.apache.org/jira/browse/OOZIE-3693,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
OOZIE-3379,[client] Auth token cache file name should include OOZIE_URL,https://issues.apache.org/jira/browse/OOZIE-3379,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3630,Small typo in README,https://issues.apache.org/jira/browse/OOZIE-3630,documentation,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3689,Remove usage of commons-httpclient due to EOL,https://issues.apache.org/jira/browse/OOZIE-3689,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
OOZIE-3696,[sharelib-git] Fix current SpotBugs discovered issues in Oozie's sharelib-git module,https://issues.apache.org/jira/browse/OOZIE-3696,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
OOZIE-3695,[sharelib-hive2] Fix current SpotBugs discovered issues in Oozie's sharelib-hive2 module,https://issues.apache.org/jira/browse/OOZIE-3695,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
ZOOKEEPER-2750,Document SSL Support for Atomic Broadcast protocol,https://issues.apache.org/jira/browse/ZOOKEEPER-2750,"pull-request-available, ssl-tls",12310801,ZOOKEEPER,ZooKeeper,Closed,Fixed,https://github.com/apache/zookeeper
HIVE-14309,Fix naming of classes in orc module to not conflict with standalone orc,https://issues.apache.org/jira/browse/HIVE-14309,,12310843,HIVE,Hive,Patch Available,,https://github.com/apache/hive
OOZIE-2955,[oozie-client] Fix Findbugs warnings,https://issues.apache.org/jira/browse/OOZIE-2955,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3568,Have large amount of log information “WARN messages [main] openjpa.MetaData” in jetty.log need to clean,https://issues.apache.org/jira/browse/OOZIE-3568,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3448,Cleanup of oozie-server copy dependency,https://issues.apache.org/jira/browse/OOZIE-3448,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
SPARK-29106,Add jenkins arm test for spark,https://issues.apache.org/jira/browse/SPARK-29106,,12315420,SPARK,Spark,Open,,https://github.com/apache/spark
OOZIE-3528,Migrate to PowerMock 2 and Mockito2,https://issues.apache.org/jira/browse/OOZIE-3528,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3526,Global job-xml not being overwritten by job-xml specified for an action,https://issues.apache.org/jira/browse/OOZIE-3526,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3524,fs:fileSize() does not work correctly for files with extra slash in path,https://issues.apache.org/jira/browse/OOZIE-3524,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3183,Better logging for SshActionExecutor and extended HA capability when calling to remote host,https://issues.apache.org/jira/browse/OOZIE-3183,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
HBASE-19753,Miscellany of fixes for hbase-zookeeper tests to make them more robust,https://issues.apache.org/jira/browse/HBASE-19753,,12310753,HBASE,HBase,Patch Available,,https://github.com/apache/hbase
OOZIE-3135,Configure log4j2 in SqoopMain,https://issues.apache.org/jira/browse/OOZIE-3135,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
HBASE-19328,Remove asked if splittable log messages,https://issues.apache.org/jira/browse/HBASE-19328,,12310753,HBASE,HBase,Resolved,Fixed,https://github.com/apache/hbase
CASSANDRA-14051,Many materialized_views_test are busted,https://issues.apache.org/jira/browse/CASSANDRA-14051,,12310865,CASSANDRA,Cassandra,Resolved,Cannot Reproduce,https://github.com/apache/cassandra
OOZIE-3717,"When fork actions parallel submit, becasue ForkedActionStartXCommand and ActionStartXCommand has the same name, so ForkedActionStartXCommand would be lost, and cause deadlock",https://issues.apache.org/jira/browse/OOZIE-3717,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3265,Properties RERUN_FAIL_NODES and RERUN_SKIP_NODES should be able to appear together,https://issues.apache.org/jira/browse/OOZIE-3265,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
IGNITE-8485,TDE - Phase-1,https://issues.apache.org/jira/browse/IGNITE-8485,,12315922,IGNITE,Ignite,Resolved,Fixed,https://github.com/apache/ignite
OOZIE-3328,Create Hive compatibility action executor to run hive actions using beeline,https://issues.apache.org/jira/browse/OOZIE-3328,"features, usability",12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3310,SQL error during /v2/sla filtering,https://issues.apache.org/jira/browse/OOZIE-3310,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3621,Make TestECPolicyDisabler work with Hadoop 3,https://issues.apache.org/jira/browse/OOZIE-3621,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3535,mapreduce.job.acl-view-job property in Oozie workflow.xml not taking full effect,https://issues.apache.org/jira/browse/OOZIE-3535,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3505,[Java 11] Fix TestDBLoadDump,https://issues.apache.org/jira/browse/OOZIE-3505,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3554,Add asf.yaml to git repo,https://issues.apache.org/jira/browse/OOZIE-3554,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3481,Upgrade Jetty to 9.3.27,https://issues.apache.org/jira/browse/OOZIE-3481,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3480,Add windowactionstatus metrics in DBLiteWorkflowStoreService,https://issues.apache.org/jira/browse/OOZIE-3480,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3478,Oozie needs execute permission on the submitting users home directory,https://issues.apache.org/jira/browse/OOZIE-3478,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
KAFKA-1196,java.lang.IllegalArgumentException Buffer.limit on FetchResponse.scala + 33,https://issues.apache.org/jira/browse/KAFKA-1196,newbie,12311720,KAFKA,Kafka,Resolved,Fixed,https://github.com/apache/kafka
SUREFIRE-1244,NumberFormatException in parallel test run with runOrder = failedFirst,https://issues.apache.org/jira/browse/SUREFIRE-1244,,12317927,SUREFIRE,Maven Surefire,Closed,Fixed,https://github.com/apache/maven surefire
CASSANDRA-13505,dtest failure in user_functions_test.TestUserFunctions.test_migration,https://issues.apache.org/jira/browse/CASSANDRA-13505,"dtest, test-failure",12310865,CASSANDRA,Cassandra,Resolved,Not A Problem,https://github.com/apache/cassandra
MAPREDUCE-7144,Speculative execution can cause race condition,https://issues.apache.org/jira/browse/MAPREDUCE-7144,,12310941,MAPREDUCE,Hadoop Map/Reduce,Open,,https://github.com/apache/hadoop map/reduce
IMPALA-6601,ASAN memcpy-param-overlap in impala::RawValue::Write during RowBatchSerializeTest.RowBatchLZ4Success,https://issues.apache.org/jira/browse/IMPALA-6601,broken-build,12321021,IMPALA,IMPALA,Resolved,Fixed,https://github.com/apache/impala
OOZIE-3393,Add Oozie instrumentation delayed metric in CoordMaterializeTriggerService,https://issues.apache.org/jira/browse/OOZIE-3393,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3692,[sharelib-spark] Fix current SpotBugs discovered issues in Oozie's sharelib-spark module,https://issues.apache.org/jira/browse/OOZIE-3692,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-2877,Git action,https://issues.apache.org/jira/browse/OOZIE-2877,action,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3266,Coord action rerun support RERUN_SKIP_NODES option,https://issues.apache.org/jira/browse/OOZIE-3266,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3542,Handle better old Hdfs implementations in ECPolicyDisabler,https://issues.apache.org/jira/browse/OOZIE-3542,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3605,ShareLib installation does not honor dfs.replication in HDFS configuration,https://issues.apache.org/jira/browse/OOZIE-3605,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3569,SSH Action should add checking success file,https://issues.apache.org/jira/browse/OOZIE-3569,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
ZOOKEEPER-2890,Local automatic variable is left uninitialized and then freed.,https://issues.apache.org/jira/browse/ZOOKEEPER-2890,"easyfix, pull-request-available",12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
ZOOKEEPER-2814,Ignore space after comma in connection string,https://issues.apache.org/jira/browse/ZOOKEEPER-2814,pull-request-available,12310801,ZOOKEEPER,ZooKeeper,Open,,https://github.com/apache/zookeeper
ZOOKEEPER-2777,There is a typo in zk.py which prevents from using/compiling it.,https://issues.apache.org/jira/browse/ZOOKEEPER-2777,,12310801,ZOOKEEPER,ZooKeeper,Resolved,Fixed,https://github.com/apache/zookeeper
OOZIE-3715,"Fix fork out more than one transitions submit , one transition submit fail can't execute KillXCommand",https://issues.apache.org/jira/browse/OOZIE-3715,patch,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3663,Upgrade Apache Xerces Java to 2.12.2,https://issues.apache.org/jira/browse/OOZIE-3663,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3463,Migrate from com.google.common.base.Charsets to java.nio.charset.StandardCharsets,https://issues.apache.org/jira/browse/OOZIE-3463,,12311620,OOZIE,Oozie,Closed,Fixed,https://github.com/apache/oozie
OOZIE-3584,Fork-join action issue when action param cannot be resolved,https://issues.apache.org/jira/browse/OOZIE-3584,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3635,Reduce nest of code in RecoveryService,https://issues.apache.org/jira/browse/OOZIE-3635,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3678,Reduce the number of NameNode access when starting the Yarn job,https://issues.apache.org/jira/browse/OOZIE-3678,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
OOZIE-3673,Add possibility to configure custom SSL/TLS protocols when executing an email action,https://issues.apache.org/jira/browse/OOZIE-3673,,12311620,OOZIE,Oozie,Resolved,Done,https://github.com/apache/oozie
OOZIE-3670,Actions can stuck while running in a Fork-Join workflow,https://issues.apache.org/jira/browse/OOZIE-3670,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3669,Fix purge process for bundles to prevent orphan coordinators,https://issues.apache.org/jira/browse/OOZIE-3669,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3666,Oozie log streaming bug when log timestamps are the same on multiple Oozie servers,https://issues.apache.org/jira/browse/OOZIE-3666,usability,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3589,Avoid calling copyActionData method multiple times in ReRunXCommand,https://issues.apache.org/jira/browse/OOZIE-3589,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
GEODE-8949,Create a Continuous Integration Pipeline,https://issues.apache.org/jira/browse/GEODE-8949,pull-request-available,12318420,GEODE,Geode,Closed,Done,https://github.com/apache/geode
OOZIE-3567,Oozie ShellAction should support absolute bash file path,https://issues.apache.org/jira/browse/OOZIE-3567,patch-available,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3254,[coordinator] LAST_ONLY and NONE execution modes: possible OutOfMemoryError when there are too many coordinator actions to materialize,https://issues.apache.org/jira/browse/OOZIE-3254,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3620,hadoopId is not sent to eventHandlerService (listener) for workflow action events,https://issues.apache.org/jira/browse/OOZIE-3620,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
OOZIE-3657,Upgrade Jetty to 9.4.44.v20210927,https://issues.apache.org/jira/browse/OOZIE-3657,,12311620,OOZIE,Oozie,Resolved,Fixed,https://github.com/apache/oozie
OOZIE-3596,"When the SSH action is killed, it must be changed to the kill command that can terminate the related subprocess.",https://issues.apache.org/jira/browse/OOZIE-3596,,12311620,OOZIE,Oozie,Patch Available,,https://github.com/apache/oozie
SENTRY-1999,Sanitize issues that are outstanding for 2.0.0 release,https://issues.apache.org/jira/browse/SENTRY-1999,release,12314720,SENTRY,Sentry (Retired),Resolved,Fixed,https://github.com/apache/sentry (retired)
BEAM-14471,Adding testcases and examples for xlang Python DataframeTransform ,https://issues.apache.org/jira/browse/BEAM-14471,,12319527,BEAM,Beam,Resolved,Fixed,https://github.com/apache/beam
